Date,DeptID,ProductionCost,Revenue
2025-01-05,6,21488.67,0.0
2025-01-06,1,120819.63,155357.97
2025-01-06,2,104558.43,143147.85
2025-01-06,3,100833.36,126063.37
2025-01-06,4,90628.2,110017.14
2025-01-06,5,66274.98,83899.21
2025-01-06,6,54192.05,0.0
2025-01-07,1,119672.29,148255.63
2025-01-07,2,93846.1,120580.57
2025-01-07,3,76773.21,109514.72
2025-01-07,4,89993.83,121337.57
2025-01-07,5,96671.87,133466.82
2025-01-07,6,58372.9,0.0
2025-01-08,1,117463.78,148195.56
2025-01-08,2,121311.63,158945.68
2025-01-08,3,81833.47,105520.11
2025-01-08,4,61013.12,91280.13
2025-01-08,5,78649.19,119570.74
2025-01-08,6,61398.92,0.0
2025-01-09,1,107616.88,132999.25
2025-01-09,2,97619.1,131583.99
2025-01-09,3,110761.28,131903.76
2025-01-09,4,63991.44,90524.48
2025-01-09,5,85156.29,137639.67
2025-01-09,6,57899.17,0.0
2025-01-10,1,74286.38,111551.6
2025-01-10,2,103517.45,136305.73
2025-01-10,3,79381.62,116129.93
2025-01-10,4,64214.12,91799.65
2025-01-10,5,82068.15,101120.25
2025-01-10,6,50657.1,0.0
2025-01-11,1,96079.64,137196.26
2025-01-11,2,95891.96,142836.83
2025-01-11,3,97939.84,131003.19
2025-01-11,4,102600.75,113979.35
2025-01-11,5,69120.15,107383.78
2025-01-11,6,58234.97,0.0
2025-01-12,1,39378.07,49772.82
2025-01-12,2,31210.16,43671.16
2025-01-12,3,33120.23,46943.24
2025-01-12,4,31599.71,43956.84
2025-01-12,5,30659.79,40673.0
2025-01-12,6,18528.34,0.0
2025-01-13,1,122078.89,157879.26
2025-01-13,2,100289.65,127337.13
2025-01-13,3,80287.42,100732.11
2025-01-13,4,78467.21,114497.62
2025-01-13,5,86761.85,122701.05
2025-01-13,6,68434.35,0.0
2025-01-14,1,101286.4,138818.89
2025-01-14,2,104994.4,130130.46
2025-01-14,3,97074.55,135961.4
2025-01-14,4,76753.73,107386.15
2025-01-14,5,91294.07,137133.66
2025-01-14,6,59433.65,0.0
2025-01-15,1,94587.15,124565.05
2025-01-15,2,114407.84,151511.1
2025-01-15,3,81506.09,102350.26
2025-01-15,4,78153.79,117831.6
2025-01-15,5,96288.64,122507.34
2025-01-15,6,60564.41,0.0
2025-01-16,1,98651.95,123995.17
2025-01-16,2,120416.71,148898.48
2025-01-16,3,79227.61,96566.44
2025-01-16,4,85300.77,118296.67
2025-01-16,5,93072.71,134058.67
2025-01-16,6,61937.73,0.0
2025-01-17,1,89089.09,125177.44
2025-01-17,2,84190.02,114718.55
2025-01-17,3,78715.69,104300.39
2025-01-17,4,68572.13,99361.52
2025-01-17,5,80158.27,125687.55
2025-01-17,6,47792.17,0.0
2025-01-18,1,96887.39,131839.9
2025-01-18,2,118670.12,154658.91
2025-01-18,3,82852.5,119606.71
2025-01-18,4,86313.06,120339.06
2025-01-18,5,72690.75,102078.54
2025-01-18,6,60422.13,0.0
2025-01-19,1,37560.79,55450.01
2025-01-19,2,40268.18,51515.37
2025-01-19,3,34989.33,43939.88
2025-01-19,4,29416.37,40522.8
2025-01-19,5,32195.57,45810.89
2025-01-19,6,18868.04,0.0
2025-01-20,1,126050.08,157129.61
2025-01-20,2,87700.34,124314.23
2025-01-20,3,77762.99,102013.76
2025-01-20,4,79792.45,110866.03
2025-01-20,5,90489.18,119708.29
2025-01-20,6,56938.42,0.0
2025-01-21,1,103638.6,126608.14
2025-01-21,2,81286.46,112118.35
2025-01-21,3,100171.85,125196.63
2025-01-21,4,74883.48,115894.12
2025-01-21,5,69766.25,92103.92
2025-01-21,6,58704.21,0.0
2025-01-22,1,117575.53,164304.84
2025-01-22,2,103196.88,138069.54
2025-01-22,3,73401.14,112676.49
2025-01-22,4,90323.99,116739.0
2025-01-22,5,73487.04,99460.31
2025-01-22,6,57282.74,0.0
2025-01-23,1,99920.62,138551.59
2025-01-23,2,106018.22,148228.69
2025-01-23,3,68830.51,97584.18
2025-01-23,4,76351.33,107811.15
2025-01-23,5,88607.57,118486.68
2025-01-23,6,60223.79,0.0
2025-01-24,1,95715.06,137431.17
2025-01-24,2,71025.03,110398.44
2025-01-24,3,90102.06,112964.98
2025-01-24,4,72257.69,100350.22
2025-01-24,5,62029.75,95269.17
2025-01-24,6,51054.81,0.0
2025-01-25,1,131348.24,164193.52
2025-01-25,2,119169.88,165791.36
2025-01-25,3,101283.76,138073.47
2025-01-25,4,87196.0,132460.45
2025-01-25,5,76400.33,101314.34
2025-01-25,6,57165.37,0.0
2025-01-26,1,39534.87,52435.7
2025-01-26,2,36552.77,49154.95
2025-01-26,3,33794.61,47121.19
2025-01-26,4,29705.8,46752.41
2025-01-26,5,27290.73,36183.34
2025-01-26,6,17334.64,0.0
2025-01-27,1,95249.94,128930.72
2025-01-27,2,98189.12,131643.71
2025-01-27,3,78796.67,105405.61
2025-01-27,4,60019.66,88425.82
2025-01-27,5,75254.1,110532.86
2025-01-27,6,53867.56,0.0
2025-01-28,1,97154.57,128010.51
2025-01-28,2,91417.68,124408.95
2025-01-28,3,104543.36,127167.74
2025-01-28,4,79138.46,111147.86
2025-01-28,5,82662.54,118823.24
2025-01-28,6,61453.03,0.0
2025-01-29,1,100196.96,128928.23
2025-01-29,2,113618.71,140133.72
2025-01-29,3,99210.38,132795.02
2025-01-29,4,86597.96,128106.63
2025-01-29,5,87265.95,133983.09
2025-01-29,6,59878.76,0.0
2025-01-30,1,108477.91,144255.12
2025-01-30,2,111206.31,140555.83
2025-01-30,3,95555.2,127946.86
2025-01-30,4,87151.5,120447.99
2025-01-30,5,85673.23,126588.93
2025-01-30,6,64705.22,0.0
2025-01-31,1,99565.02,135997.57
2025-01-31,2,95325.41,128229.01
2025-01-31,3,63569.9,86693.78
2025-01-31,4,72475.03,101270.8
2025-01-31,5,67801.42,86980.83
2025-01-31,6,46528.68,0.0
2025-02-01,1,108595.56,132827.86
2025-02-01,2,88135.66,118255.04
2025-02-01,3,98306.25,129496.14
2025-02-01,4,81816.5,110367.79
2025-02-01,5,73245.62,111824.96
2025-02-01,6,58430.32,0.0
2025-02-02,1,39346.86,50342.42
2025-02-02,2,30395.88,42521.58
2025-02-02,3,27181.85,35830.31
2025-02-02,4,28802.23,39972.42
2025-02-02,5,26613.31,32999.18
2025-02-02,6,20411.84,0.0
2025-02-03,1,105817.43,156746.01
2025-02-03,2,105594.69,154171.65
2025-02-03,3,89297.42,132174.61
2025-02-03,4,77815.55,116044.07
2025-02-03,5,92825.42,137580.43
2025-02-03,6,58912.43,0.0
2025-02-04,1,102933.62,129262.78
2025-02-04,2,94274.86,143792.19
2025-02-04,3,79927.31,98640.5
2025-02-04,4,79960.35,107753.9
2025-02-04,5,89201.74,116038.63
2025-02-04,6,58510.42,0.0
2025-02-05,1,112498.06,152864.43
2025-02-05,2,91450.51,126369.24
2025-02-05,3,77462.91,113792.38
2025-02-05,4,80147.01,116272.71
2025-02-05,5,71742.82,122511.78
2025-02-05,6,58347.27,0.0
2025-02-06,1,120337.84,156779.51
2025-02-06,2,74644.28,118196.93
2025-02-06,3,105667.2,141385.14
2025-02-06,4,63887.65,78798.62
2025-02-06,5,88021.63,132935.3
2025-02-06,6,62312.18,0.0
2025-02-07,1,91151.02,113652.24
2025-02-07,2,72188.73,98273.24
2025-02-07,3,83372.98,106257.81
2025-02-07,4,48781.1,66663.96
2025-02-07,5,61646.91,82897.51
2025-02-07,6,48473.25,0.0
2025-02-08,1,110030.68,141663.5
2025-02-08,2,88266.59,112215.0
2025-02-08,3,108453.38,137870.37
2025-02-08,4,73217.5,108017.17
2025-02-08,5,85762.36,110234.75
2025-02-08,6,54204.29,0.0
2025-02-09,1,44948.02,54766.55
2025-02-09,2,37461.23,49667.49
2025-02-09,3,34648.07,45866.1
2025-02-09,4,30172.8,36885.78
2025-02-09,5,30835.22,45355.46
2025-02-09,6,22854.88,0.0
2025-02-10,1,106610.71,127294.97
2025-02-10,2,90521.67,118111.99
2025-02-10,3,96018.76,131347.6
2025-02-10,4,94952.93,113132.56
2025-02-10,5,73313.22,102647.83
2025-02-10,6,59148.36,0.0
2025-02-11,1,101323.17,136674.29
2025-02-11,2,99234.84,151919.86
2025-02-11,3,73297.08,98730.46
2025-02-11,4,63244.37,99589.31
2025-02-11,5,72137.7,104302.37
2025-02-11,6,54159.92,0.0
2025-02-12,1,100984.87,127595.17
2025-02-12,2,113272.56,151311.22
2025-02-12,3,98301.25,121653.14
2025-02-12,4,64971.31,86735.69
2025-02-12,5,96794.71,129265.32
2025-02-12,6,64144.35,0.0
2025-02-13,1,102437.81,139388.77
2025-02-13,2,100679.43,155530.69
2025-02-13,3,96170.82,117758.45
2025-02-13,4,81322.89,119094.12
2025-02-13,5,88007.66,131243.18
2025-02-13,6,55865.53,0.0
2025-02-14,1,81319.91,97948.71
2025-02-14,2,100635.19,138025.18
2025-02-14,3,66859.55,86426.94
2025-02-14,4,76626.16,97189.84
2025-02-14,5,62749.93,85828.24
2025-02-14,6,47544.55,0.0
2025-02-15,1,92983.39,152309.09
2025-02-15,2,111247.23,156555.44
2025-02-15,3,100852.16,131994.26
2025-02-15,4,62362.79,85698.82
2025-02-15,5,96619.39,126670.8
2025-02-15,6,53333.87,0.0
2025-02-16,1,33770.59,45501.45
2025-02-16,2,38685.29,57465.19
2025-02-16,3,34058.46,49110.83
2025-02-16,4,30250.55,36339.96
2025-02-16,5,33246.73,44987.66
2025-02-16,6,20249.44,0.0
2025-02-17,1,103027.73,129021.74
2025-02-17,2,111714.3,151548.11
2025-02-17,3,102754.73,136573.38
2025-02-17,4,80111.07,121902.58
2025-02-17,5,66774.55,96647.73
2025-02-17,6,58929.45,0.0
2025-02-18,1,106990.37,140145.17
2025-02-18,2,106045.15,150847.21
2025-02-18,3,74345.19,105550.6
2025-02-18,4,82246.6,125037.56
2025-02-18,5,76163.69,92237.24
2025-02-18,6,62583.17,0.0
2025-02-19,1,116078.34,167950.85
2025-02-19,2,113277.23,161286.17
2025-02-19,3,87145.35,116645.8
2025-02-19,4,62795.17,80497.75
2025-02-19,5,77073.23,100447.75
2025-02-19,6,58630.52,0.0
2025-02-20,1,90662.48,138919.72
2025-02-20,2,104163.87,153065.93
2025-02-20,3,79601.13,109326.62
2025-02-20,4,67833.11,93889.11
2025-02-20,5,83696.61,133185.47
2025-02-20,6,61233.86,0.0
2025-02-21,1,80441.01,117748.23
2025-02-21,2,88882.44,113928.06
2025-02-21,3,85932.7,113725.61
2025-02-21,4,69322.58,95022.99
2025-02-21,5,77659.52,111768.16
2025-02-21,6,54784.13,0.0
2025-02-22,1,116145.73,173875.7
2025-02-22,2,100363.97,142313.79
2025-02-22,3,83883.8,115056.08
2025-02-22,4,82205.49,113972.46
2025-02-22,5,86659.15,123708.22
2025-02-22,6,61572.53,0.0
2025-02-23,1,41173.69,58877.76
2025-02-23,2,34351.22,44843.42
2025-02-23,3,24950.12,37205.56
2025-02-23,4,22083.9,28803.5
2025-02-23,5,30158.44,42840.66
2025-02-23,6,21903.41,0.0
2025-02-24,1,113942.9,158470.74
2025-02-24,2,95033.89,127527.45
2025-02-24,3,98873.14,131072.74
2025-02-24,4,83765.96,115400.61
2025-02-24,5,91860.59,122402.51
2025-02-24,6,59723.53,0.0
2025-02-25,1,92814.72,150111.15
2025-02-25,2,92084.5,131301.9
2025-02-25,3,107594.91,140404.82
2025-02-25,4,85876.0,102488.73
2025-02-25,5,85084.04,117622.48
2025-02-25,6,60003.88,0.0
2025-02-26,1,111812.54,163326.42
2025-02-26,2,102001.58,152689.48
2025-02-26,3,76829.82,97388.96
2025-02-26,4,85862.09,108488.98
2025-02-26,5,68870.44,84909.05
2025-02-26,6,56785.07,0.0
2025-02-27,1,122390.51,162254.73
2025-02-27,2,107837.11,144821.79
2025-02-27,3,98088.37,133044.17
2025-02-27,4,57435.91,82396.01
2025-02-27,5,76239.61,101104.93
2025-02-27,6,55592.57,0.0
2025-02-28,1,97436.63,136041.78
2025-02-28,2,88687.28,110363.83
2025-02-28,3,88142.64,112758.53
2025-02-28,4,73760.98,101056.65
2025-02-28,5,65392.0,99576.72
2025-02-28,6,55378.22,0.0
2025-03-01,1,102648.58,120655.02
2025-03-01,2,112142.06,166323.26
2025-03-01,3,92906.97,130407.11
2025-03-01,4,80235.54,119225.12
2025-03-01,5,89866.56,129057.17
2025-03-01,6,54492.55,0.0
2025-03-02,1,39655.12,49656.93
2025-03-02,2,35090.91,49111.4
2025-03-02,3,32796.35,47968.13
2025-03-02,4,27795.64,41468.13
2025-03-02,5,31796.48,41494.92
2025-03-02,6,19587.35,0.0
2025-03-03,1,93348.57,140664.45
2025-03-03,2,101866.32,132970.27
2025-03-03,3,95649.85,126733.61
2025-03-03,4,85252.81,120236.56
2025-03-03,5,88168.72,123204.11
2025-03-03,6,55394.42,0.0
2025-03-04,1,121533.71,153620.97
2025-03-04,2,114048.46,154314.27
2025-03-04,3,103475.1,136890.23
2025-03-04,4,61581.87,94034.65
2025-03-04,5,96432.38,135659.53
2025-03-04,6,61945.99,0.0
2025-03-05,1,117737.94,157411.21
2025-03-05,2,116095.85,168465.09
2025-03-05,3,79143.25,109618.88
2025-03-05,4,77279.97,113831.2
2025-03-05,5,90810.04,126492.36
2025-03-05,6,55940.87,0.0
2025-03-06,1,110148.13,164923.59
2025-03-06,2,100669.31,147999.22
2025-03-06,3,75520.09,107125.52
2025-03-06,4,61524.87,90312.75
2025-03-06,5,96494.99,135687.88
2025-03-06,6,48407.56,0.0
2025-03-07,1,88344.09,113851.46
2025-03-07,2,95293.28,124314.04
2025-03-07,3,92437.59,112653.75
2025-03-07,4,73245.31,87992.23
2025-03-07,5,76890.83,106921.13
2025-03-07,6,50326.82,0.0
2025-03-08,1,102523.47,129939.64
2025-03-08,2,110033.99,159756.95
2025-03-08,3,87838.16,138557.23
2025-03-08,4,65754.94,81295.32
2025-03-08,5,76423.23,102038.8
2025-03-08,6,58620.94,0.0
2025-03-09,1,37909.47,56722.69
2025-03-09,2,36822.13,47843.98
2025-03-09,3,29453.82,38715.04
2025-03-09,4,24001.72,35825.43
2025-03-09,5,30969.42,45951.58
2025-03-09,6,20831.02,0.0
2025-03-10,1,99591.37,140675.47
2025-03-10,2,121678.35,154712.6
2025-03-10,3,101246.66,136827.34
2025-03-10,4,88891.69,119008.84
2025-03-10,5,93728.25,121946.53
2025-03-10,6,60165.96,0.0
2025-03-11,1,102886.97,123478.09
2025-03-11,2,113941.7,142975.4
2025-03-11,3,92051.18,126064.96
2025-03-11,4,79196.89,126442.44
2025-03-11,5,85927.89,122667.84
2025-03-11,6,57603.39,0.0
2025-03-12,1,104105.17,153496.09
2025-03-12,2,106333.29,156695.57
2025-03-12,3,102117.67,138306.32
2025-03-12,4,85743.74,128052.19
2025-03-12,5,78139.12,105276.55
2025-03-12,6,61830.72,0.0
2025-03-13,1,106806.2,146357.41
2025-03-13,2,104121.19,140249.17
2025-03-13,3,97022.4,120828.35
2025-03-13,4,83978.66,112415.96
2025-03-13,5,89989.16,130106.93
2025-03-13,6,56451.08,0.0
2025-03-14,1,92521.77,122248.19
2025-03-14,2,73838.64,108573.09
2025-03-14,3,82711.19,115664.69
2025-03-14,4,76993.86,100761.91
2025-03-14,5,77760.49,107359.3
2025-03-14,6,42702.23,0.0
2025-03-15,1,121132.22,161824.67
2025-03-15,2,114020.36,152305.24
2025-03-15,3,96390.75,124356.31
2025-03-15,4,53782.64,87820.71
2025-03-15,5,90420.33,123644.92
2025-03-15,6,60391.18,0.0
2025-03-16,1,37003.4,48148.42
2025-03-16,2,40249.77,48262.08
2025-03-16,3,33500.72,45018.32
2025-03-16,4,30904.81,44566.79
2025-03-16,5,32125.91,40815.48
2025-03-16,6,20081.97,0.0
2025-03-17,1,93611.88,137787.56
2025-03-17,2,115893.81,167168.74
2025-03-17,3,108346.42,134767.39
2025-03-17,4,91182.52,116745.79
2025-03-17,5,91971.04,116884.94
2025-03-17,6,60113.04,0.0
2025-03-18,1,104477.85,146253.58
2025-03-18,2,82553.03,128307.62
2025-03-18,3,102680.29,137527.78
2025-03-18,4,66235.85,88429.66
2025-03-18,5,84995.56,120923.79
2025-03-18,6,62451.44,0.0
2025-03-19,1,115688.66,149142.66
2025-03-19,2,75898.08,109427.92
2025-03-19,3,82766.81,129422.91
2025-03-19,4,79722.21,105579.18
2025-03-19,5,92262.1,118380.75
2025-03-19,6,53322.15,0.0
2025-03-20,1,106161.72,137730.43
2025-03-20,2,97495.96,129740.65
2025-03-20,3,77456.9,114477.5
2025-03-20,4,82200.93,120943.92
2025-03-20,5,97815.78,120439.94
2025-03-20,6,59327.51,0.0
2025-03-21,1,96861.18,124055.9
2025-03-21,2,96283.66,140228.49
2025-03-21,3,85933.01,112539.08
2025-03-21,4,69776.21,87771.22
2025-03-21,5,87243.51,103291.24
2025-03-21,6,45718.61,0.0
2025-03-22,1,123251.65,175177.56
2025-03-22,2,117234.68,159244.44
2025-03-22,3,77216.83,108610.76
2025-03-22,4,82351.78,119892.74
2025-03-22,5,94276.89,116996.8
2025-03-22,6,59708.24,0.0
2025-03-23,1,36109.52,49030.85
2025-03-23,2,37856.72,51408.73
2025-03-23,3,38987.15,50555.96
2025-03-23,4,27378.81,37427.89
2025-03-23,5,26964.04,33388.59
2025-03-23,6,18584.53,0.0
2025-03-24,1,108258.28,137815.1
2025-03-24,2,93191.52,117392.35
2025-03-24,3,78151.67,96789.8
2025-03-24,4,62813.26,95502.3
2025-03-24,5,87161.53,119328.22
2025-03-24,6,64626.19,0.0
2025-03-25,1,90334.83,134478.1
2025-03-25,2,89869.3,129665.24
2025-03-25,3,89812.14,128158.53
2025-03-25,4,91021.57,122982.54
2025-03-25,5,98212.3,142745.05
2025-03-25,6,49746.32,0.0
2025-03-26,1,127542.51,151179.68
2025-03-26,2,106457.82,154804.46
2025-03-26,3,105791.83,131759.77
2025-03-26,4,64051.56,91031.4
2025-03-26,5,71441.35,102219.6
2025-03-26,6,61412.22,0.0
2025-03-27,1,104343.08,149392.12
2025-03-27,2,114741.38,145625.32
2025-03-27,3,96879.66,136716.35
2025-03-27,4,79070.92,108740.7
2025-03-27,5,77335.72,123557.94
2025-03-27,6,59671.99,0.0
2025-03-28,1,84980.39,119814.12
2025-03-28,2,80492.97,116556.28
2025-03-28,3,68342.56,91488.34
2025-03-28,4,70496.02,106299.98
2025-03-28,5,74133.83,107224.38
2025-03-28,6,48763.39,0.0
2025-03-29,1,98739.15,152983.77
2025-03-29,2,115377.11,150040.22
2025-03-29,3,103508.99,121687.65
2025-03-29,4,86488.91,118016.21
2025-03-29,5,76010.18,101353.81
2025-03-29,6,58014.55,0.0
2025-03-30,1,31401.73,45352.79
2025-03-30,2,29680.62,43829.48
2025-03-30,3,29445.73,43568.92
2025-03-30,4,21207.42,31299.7
2025-03-30,5,31396.67,48983.82
2025-03-30,6,21523.71,0.0
2025-03-31,1,99870.24,124691.1
2025-03-31,2,93384.35,129383.75
2025-03-31,3,78383.35,105975.2
2025-03-31,4,93564.71,122619.67
2025-03-31,5,66786.14,93431.63
2025-03-31,6,57214.08,0.0
2025-04-01,1,118265.82,159759.57
2025-04-01,2,92052.81,135661.51
2025-04-01,3,100454.45,123639.39
2025-04-01,4,76722.14,110874.18
2025-04-01,5,84093.84,130081.65
2025-04-01,6,59337.98,0.0
2025-04-02,1,123164.92,153980.8
2025-04-02,2,116477.32,145904.94
2025-04-02,3,78979.82,101466.73
2025-04-02,4,73981.74,109111.97
2025-04-02,5,88176.23,123841.72
2025-04-02,6,56669.74,0.0
2025-04-03,1,105276.83,121016.66
2025-04-03,2,92077.31,117933.85
2025-04-03,3,95658.29,134583.35
2025-04-03,4,86238.1,117429.93
2025-04-03,5,68895.89,99074.21
2025-04-03,6,51974.01,0.0
2025-04-04,1,97170.99,131686.11
2025-04-04,2,99466.91,124049.5
2025-04-04,3,82604.31,100287.8
2025-04-04,4,67723.66,97530.43
2025-04-04,5,81693.97,118714.18
2025-04-04,6,48907.24,0.0
2025-04-05,1,101093.04,126357.32
2025-04-05,2,113349.4,156843.15
2025-04-05,3,96016.4,141838.28
2025-04-05,4,63436.28,84149.29
2025-04-05,5,94852.02,139811.26
2025-04-05,6,57110.39,0.0
2025-04-06,1,35144.56,42906.57
2025-04-06,2,32101.18,49660.33
2025-04-06,3,27638.35,35676.21
2025-04-06,4,32559.69,47363.73
2025-04-06,5,32192.48,45631.1
2025-04-06,6,20101.64,0.0
2025-04-07,1,94659.99,149509.01
2025-04-07,2,117154.38,156795.32
2025-04-07,3,81297.83,108862.54
2025-04-07,4,84596.52,115187.7
2025-04-07,5,85820.67,112426.9
2025-04-07,6,55132.57,0.0
2025-04-08,1,118937.15,151318.0
2025-04-08,2,84320.07,105418.61
2025-04-08,3,78909.53,109948.67
2025-04-08,4,81537.88,124677.73
2025-04-08,5,90393.72,128791.31
2025-04-08,6,60800.83,0.0
2025-04-09,1,103716.36,126342.7
2025-04-09,2,81856.0,113206.42
2025-04-09,3,96951.96,125368.02
2025-04-09,4,82748.72,127026.13
2025-04-09,5,76179.1,105760.13
2025-04-09,6,56188.33,0.0
2025-04-10,1,94724.86,130500.37
2025-04-10,2,102110.67,148479.92
2025-04-10,3,80695.01,97182.18
2025-04-10,4,88683.62,112345.29
2025-04-10,5,84533.05,128201.13
2025-04-10,6,54760.67,0.0
2025-04-11,1,94204.39,124176.71
2025-04-11,2,85911.79,115142.28
2025-04-11,3,85025.96,105456.17
2025-04-11,4,71955.13,101645.46
2025-04-11,5,76002.8,98996.47
2025-04-11,6,44760.25,0.0
2025-04-12,1,111245.09,169709.94
2025-04-12,2,81530.89,121218.78
2025-04-12,3,71335.21,99979.97
2025-04-12,4,88727.32,115704.51
2025-04-12,5,68823.38,94792.02
2025-04-12,6,55525.57,0.0
2025-04-13,1,41109.97,52767.18
2025-04-13,2,41721.35,53398.56
2025-04-13,3,27888.76,34629.13
2025-04-13,4,20071.81,31200.75
2025-04-13,5,31666.15,46863.04
2025-04-13,6,20663.99,0.0
2025-04-14,1,109294.77,157438.66
2025-04-14,2,88700.84,109771.4
2025-04-14,3,88892.55,126957.09
2025-04-14,4,92668.71,119643.77
2025-04-14,5,82009.4,118631.99
2025-04-14,6,58396.12,0.0
2025-04-15,1,111599.34,173413.59
2025-04-15,2,79872.99,122533.79
2025-04-15,3,102169.22,136409.24
2025-04-15,4,87625.04,128574.6
2025-04-15,5,89008.25,126927.14
2025-04-15,6,56582.77,0.0
2025-04-16,1,95165.56,142173.13
2025-04-16,2,121321.23,155086.93
2025-04-16,3,108759.5,147836.49
2025-04-16,4,76815.76,118133.82
2025-04-16,5,92797.86,122863.33
2025-04-16,6,63604.85,0.0
2025-04-17,1,95050.48,142166.49
2025-04-17,2,109685.55,162109.15
2025-04-17,3,87567.86,132805.88
2025-04-17,4,87159.77,127967.56
2025-04-17,5,77779.02,100847.9
2025-04-17,6,64544.55,0.0
2025-04-18,1,99531.8,134426.18
2025-04-18,2,87178.11,121892.29
2025-04-18,3,81113.26,110420.09
2025-04-18,4,78372.76,104271.49
2025-04-18,5,64169.65,78132.69
2025-04-18,6,48642.35,0.0
2025-04-19,1,115834.78,160447.17
2025-04-19,2,120200.26,172221.46
2025-04-19,3,102388.58,135985.99
2025-04-19,4,63398.09,85118.91
2025-04-19,5,77109.13,107202.23
2025-04-19,6,64078.09,0.0
2025-04-20,1,40923.02,58398.7
2025-04-20,2,39791.54,54151.51
2025-04-20,3,36102.04,45778.67
2025-04-20,4,27764.06,42165.78
2025-04-20,5,28641.99,36822.94
2025-04-20,6,18688.04,0.0
2025-04-21,1,94498.01,140245.91
2025-04-21,2,117013.33,143265.66
2025-04-21,3,85882.58,110439.04
2025-04-21,4,76333.73,116874.9
2025-04-21,5,95516.26,134791.45
2025-04-21,6,57670.67,0.0
2025-04-22,1,110970.78,166490.88
2025-04-22,2,105063.21,137302.39
2025-04-22,3,103241.97,140715.29
2025-04-22,4,84880.73,106878.42
2025-04-22,5,91624.59,130982.5
2025-04-22,6,54847.07,0.0
2025-04-23,1,116793.9,163836.38
2025-04-23,2,108224.81,140269.22
2025-04-23,3,70337.57,107573.32
2025-04-23,4,59628.47,79558.51
2025-04-23,5,71454.54,95374.52
2025-04-23,6,60179.47,0.0
2025-04-24,1,96646.99,140942.23
2025-04-24,2,116983.73,155438.93
2025-04-24,3,96284.56,129930.36
2025-04-24,4,88994.26,129570.65
2025-04-24,5,71213.67,101217.66
2025-04-24,6,63633.72,0.0
2025-04-25,1,96012.83,144049.29
2025-04-25,2,100780.05,132468.68
2025-04-25,3,84409.33,118770.98
2025-04-25,4,74012.17,95511.45
2025-04-25,5,92564.86,108185.79
2025-04-25,6,48635.42,0.0
2025-04-26,1,95863.75,136718.97
2025-04-26,2,119212.93,151057.93
2025-04-26,3,94336.93,131082.21
2025-04-26,4,87611.91,106620.82
2025-04-26,5,102747.93,141327.27
2025-04-26,6,54340.43,0.0
2025-04-27,1,37602.2,54722.73
2025-04-27,2,39192.89,54598.77
2025-04-27,3,34257.33,50315.77
2025-04-27,4,29016.53,40871.85
2025-04-27,5,26173.25,33725.14
2025-04-27,6,20017.24,0.0
2025-04-28,1,114448.54,165323.79
2025-04-28,2,85443.0,95938.48
2025-04-28,3,95413.44,133945.47
2025-04-28,4,80304.88,122208.37
2025-04-28,5,95158.8,138744.08
2025-04-28,6,53505.26,0.0
2025-04-29,1,118657.88,168501.27
2025-04-29,2,105454.33,132950.27
2025-04-29,3,97613.28,131050.99
2025-04-29,4,82812.57,105833.31
2025-04-29,5,99775.14,119051.89
2025-04-29,6,55460.38,0.0
2025-04-30,1,108159.01,147356.71
2025-04-30,2,87201.41,117744.18
2025-04-30,3,84589.96,137271.89
2025-04-30,4,87098.91,126357.68
2025-04-30,5,91771.74,130176.91
2025-04-30,6,60461.75,0.0
2025-05-01,1,125877.47,134506.46
2025-05-01,2,104319.75,138976.22
2025-05-01,3,107874.98,133770.71
2025-05-01,4,75622.18,117422.99
2025-05-01,5,94989.52,129094.24
2025-05-01,6,55592.87,0.0
2025-05-02,1,87248.69,114957.01
2025-05-02,2,98052.35,152317.6
2025-05-02,3,89431.81,103102.35
2025-05-02,4,68735.48,100230.41
2025-05-02,5,67387.78,101731.85
2025-05-02,6,46613.0,0.0
2025-05-03,1,110190.57,151087.96
2025-05-03,2,110939.09,159182.52
2025-05-03,3,95738.56,128204.94
2025-05-03,4,79499.08,105393.75
2025-05-03,5,80486.36,105984.78
2025-05-03,6,56069.67,0.0
2025-05-04,1,36813.81,50684.28
2025-05-04,2,34707.05,45755.24
2025-05-04,3,32640.86,49954.31
2025-05-04,4,23824.86,31013.92
2025-05-04,5,27409.68,36535.49
2025-05-04,6,21353.55,0.0
2025-05-05,1,112366.62,152384.61
2025-05-05,2,88754.42,108808.66
2025-05-05,3,75420.97,106520.72
2025-05-05,4,68280.9,93841.76
2025-05-05,5,91876.25,131376.64
2025-05-05,6,64281.98,0.0
2025-05-06,1,126503.5,165706.95
2025-05-06,2,98700.07,131515.21
2025-05-06,3,80524.82,98328.38
2025-05-06,4,83850.85,112055.17
2025-05-06,5,97573.62,132663.77
2025-05-06,6,52562.39,0.0
2025-05-07,1,128784.77,164674.23
2025-05-07,2,102569.99,143278.66
2025-05-07,3,82260.01,119773.13
2025-05-07,4,82727.16,116769.73
2025-05-07,5,103819.54,127878.08
2025-05-07,6,57359.46,0.0
2025-05-08,1,111824.94,135278.67
2025-05-08,2,118573.48,152472.69
2025-05-08,3,74446.34,104897.69
2025-05-08,4,84267.51,114736.09
2025-05-08,5,91908.45,138442.35
2025-05-08,6,63981.79,0.0
2025-05-09,1,99772.28,128012.41
2025-05-09,2,102075.18,134735.02
2025-05-09,3,68674.89,104646.36
