DefectID,ProdID,MachineID,DeptID,Date,DefectQty,DefectType
DF020653,PR020802,MC011,2,2025-11-06,10,Stain/Spot
DF020654,PR020803,MC015,2,2025-11-06,7,Stain/Spot
DF020655,PR020804,MC024,3,2025-11-06,7,Colour Mismatch
DF020656,PR020805,MC019,3,2025-11-06,14,Fabric Tear
DF020657,PR020806,MC023,3,2025-11-06,13,Stain/Spot
DF020658,PR020807,MC020,3,2025-11-06,9,Stitching Error
DF020659,PR020808,MC027,4,2025-11-06,13,Stitching Error
DF020660,PR020809,MC026,4,2025-11-06,3,Size Variance
DF020661,PR020810,MC029,4,2025-11-06,7,Weaving Fault
DF020662,PR020811,MC025,4,2025-11-06,7,Stain/Spot
DF020663,PR020812,MC034,5,2025-11-06,3,Colour Mismatch
DF020664,PR020813,MC035,5,2025-11-06,4,Colour Mismatch
DF020665,PR020814,MC033,5,2025-11-06,1,Fabric Tear
DF020666,PR020815,MC031,5,2025-11-06,3,Size Variance
DF020667,PR020816,MC030,5,2025-11-06,2,Size Variance
DF020668,PR020817,MC038,6,2025-11-06,4,Colour Mismatch
DF020669,PR020818,MC037,6,2025-11-06,5,Colour Mismatch
DF020670,PR020819,MC039,6,2025-11-06,10,Weaving Fault
DF020671,PR020820,MC006,1,2025-11-07,4,Weaving Fault
DF020672,PR020821,MC001,1,2025-11-07,5,Stitching Error
DF020673,PR020822,MC004,1,2025-11-07,4,Colour Mismatch
DF020674,PR020823,MC003,1,2025-11-07,5,Fabric Tear
DF020675,PR020824,MC007,1,2025-11-07,6,Stain/Spot
DF020676,PR020825,MC005,1,2025-11-07,7,Fabric Tear
DF020677,PR020826,MC002,1,2025-11-07,4,Colour Mismatch
DF020678,PR020827,MC018,2,2025-11-07,5,Fabric Tear
DF020679,PR020828,MC014,2,2025-11-07,3,Colour Mismatch
DF020680,PR020829,MC016,2,2025-11-07,3,Stitching Error
DF020681,PR020830,MC017,2,2025-11-07,4,Fabric Tear
DF020682,PR020831,MC011,2,2025-11-07,9,Colour Mismatch
DF020683,PR020832,MC010,2,2025-11-07,3,Stain/Spot
DF020684,PR020833,MC012,2,2025-11-07,5,Stitching Error
DF020685,PR020834,MC024,3,2025-11-07,12,Size Variance
DF020686,PR020835,MC023,3,2025-11-07,8,Fabric Tear
DF020687,PR020836,MC021,3,2025-11-07,23,Size Variance
DF020688,PR020837,MC022,3,2025-11-07,9,Stain/Spot
DF020689,PR020838,MC020,3,2025-11-07,10,Weaving Fault
DF020690,PR020839,MC029,4,2025-11-07,4,Colour Mismatch
DF020691,PR020840,MC026,4,2025-11-07,2,Colour Mismatch
DF020692,PR020841,MC028,4,2025-11-07,6,Colour Mismatch
DF020693,PR020842,MC025,4,2025-11-07,5,Fabric Tear
DF020694,PR020843,MC032,5,2025-11-07,4,Colour Mismatch
DF020695,PR020844,MC033,5,2025-11-07,2,Stain/Spot
DF020696,PR020845,MC035,5,2025-11-07,2,Weaving Fault
DF020697,PR020846,MC031,5,2025-11-07,2,Colour Mismatch
DF020698,PR020847,MC030,5,2025-11-07,2,Colour Mismatch
DF020699,PR020848,MC036,6,2025-11-07,3,Fabric Tear
DF020700,PR020849,MC039,6,2025-11-07,5,Fabric Tear
DF020701,PR020850,MC037,6,2025-11-07,3,Stitching Error
DF020702,PR020851,MC006,1,2025-11-08,3,Size Variance
DF020703,PR020852,MC003,1,2025-11-08,5,Size Variance
DF020704,PR020853,MC007,1,2025-11-08,4,Stitching Error
DF020705,PR020854,MC001,1,2025-11-08,5,Stain/Spot
DF020706,PR020855,MC008,1,2025-11-08,10,Weaving Fault
DF020707,PR020856,MC002,1,2025-11-08,3,Stain/Spot
DF020708,PR020857,MC005,1,2025-11-08,6,Stain/Spot
DF020709,PR020858,MC009,2,2025-11-08,1,Stitching Error
DF020710,PR020859,MC013,2,2025-11-08,3,Size Variance
DF020711,PR020860,MC010,2,2025-11-08,4,Colour Mismatch
DF020712,PR020861,MC012,2,2025-11-08,4,Colour Mismatch
DF020713,PR020862,MC014,2,2025-11-08,8,Weaving Fault
DF020714,PR020863,MC015,2,2025-11-08,6,Weaving Fault
DF020715,PR020864,MC011,2,2025-11-08,15,Colour Mismatch
DF020716,PR020865,MC016,2,2025-11-08,4,Fabric Tear
DF020717,PR020866,MC024,3,2025-11-08,10,Size Variance
DF020718,PR020867,MC021,3,2025-11-08,21,Stitching Error
DF020719,PR020868,MC020,3,2025-11-08,11,Stain/Spot
DF020720,PR020869,MC023,3,2025-11-08,11,Colour Mismatch
DF020721,PR020870,MC029,4,2025-11-08,5,Colour Mismatch
DF020722,PR020871,MC025,4,2025-11-08,7,Size Variance
DF020723,PR020872,MC027,4,2025-11-08,9,Fabric Tear
DF020724,PR020873,MC026,4,2025-11-08,4,Stitching Error
DF020725,PR020874,MC030,5,2025-11-08,1,Stain/Spot
DF020726,PR020875,MC035,5,2025-11-08,2,Fabric Tear
DF020727,PR020876,MC032,5,2025-11-08,6,Colour Mismatch
DF020728,PR020877,MC034,5,2025-11-08,2,Weaving Fault
DF020729,PR020878,MC033,5,2025-11-08,3,Stain/Spot
DF020730,PR020879,MC036,6,2025-11-08,6,Stain/Spot
DF020731,PR020880,MC039,6,2025-11-08,11,Size Variance
DF020732,PR020881,MC038,6,2025-11-08,3,Fabric Tear
DF020733,PR020882,MC001,1,2025-11-09,2,Stain/Spot
DF020734,PR020883,MC002,1,2025-11-09,2,Fabric Tear
DF020735,PR020884,MC006,1,2025-11-09,2,Weaving Fault
DF020736,PR020885,MC003,1,2025-11-09,2,Size Variance
DF020737,PR020886,MC007,1,2025-11-09,2,Weaving Fault
DF020738,PR020887,MC008,1,2025-11-09,2,Fabric Tear
DF020739,PR020888,MC017,2,2025-11-09,1,Colour Mismatch
DF020740,PR020889,MC012,2,2025-11-09,1,Stitching Error
DF020741,PR020890,MC009,2,2025-11-09,1,Weaving Fault
DF020742,PR020891,MC010,2,2025-11-09,2,Size Variance
DF020743,PR020892,MC011,2,2025-11-09,4,Stitching Error
DF020744,PR020893,MC013,2,2025-11-09,1,Stitching Error
DF020745,PR020894,MC014,2,2025-11-09,2,Weaving Fault
DF020746,PR020895,MC022,3,2025-11-09,4,Weaving Fault
DF020747,PR020896,MC021,3,2025-11-09,9,Fabric Tear
DF020748,PR020897,MC020,3,2025-11-09,4,Stitching Error
DF020749,PR020898,MC019,3,2025-11-09,1,Colour Mismatch
DF020750,PR020899,MC023,3,2025-11-09,4,Stitching Error
DF020751,PR020900,MC025,4,2025-11-09,1,Stitching Error
DF020752,PR020901,MC028,4,2025-11-09,1,Size Variance
DF020753,PR020902,MC029,4,2025-11-09,2,Stitching Error
DF020754,PR020903,MC027,4,2025-11-09,4,Stitching Error
DF020755,PR020904,MC034,5,2025-11-09,1,Colour Mismatch
DF020756,PR020906,MC032,5,2025-11-09,4,Stain/Spot
DF020757,PR020907,MC031,5,2025-11-09,1,Size Variance
DF020758,PR020908,MC035,5,2025-11-09,1,Weaving Fault
DF020759,PR020909,MC038,6,2025-11-09,1,Fabric Tear
DF020760,PR020910,MC036,6,2025-11-09,1,Stitching Error
DF020761,PR020911,MC037,6,2025-11-09,1,Colour Mismatch
DF020762,PR020912,MC001,1,2025-11-10,4,Weaving Fault
DF020763,PR020913,MC003,1,2025-11-10,4,Size Variance
DF020764,PR020914,MC005,1,2025-11-10,4,Fabric Tear
DF020765,PR020915,MC008,1,2025-11-10,13,Weaving Fault
DF020766,PR020916,MC007,1,2025-11-10,5,Stitching Error
DF020767,PR020917,MC002,1,2025-11-10,6,Size Variance
DF020768,PR020918,MC004,1,2025-11-10,7,Weaving Fault
DF020769,PR020919,MC016,2,2025-11-10,5,Weaving Fault
DF020770,PR020920,MC013,2,2025-11-10,6,Size Variance
DF020771,PR020921,MC017,2,2025-11-10,5,Size Variance
DF020772,PR020922,MC010,2,2025-11-10,4,Colour Mismatch
DF020773,PR020923,MC012,2,2025-11-10,8,Stitching Error
DF020774,PR020924,MC009,2,2025-11-10,5,Fabric Tear
DF020775,PR020925,MC015,2,2025-11-10,3,Stain/Spot
DF020776,PR020926,MC019,3,2025-11-10,7,Stain/Spot
DF020777,PR020927,MC022,3,2025-11-10,16,Weaving Fault
DF020778,PR020928,MC021,3,2025-11-10,20,Colour Mismatch
DF020779,PR020929,MC023,3,2025-11-10,7,Weaving Fault
DF020780,PR020930,MC024,3,2025-11-10,5,Weaving Fault
DF020781,PR020931,MC029,4,2025-11-10,3,Stain/Spot
DF020782,PR020932,MC026,4,2025-11-10,6,Fabric Tear
DF020783,PR020933,MC025,4,2025-11-10,4,Size Variance
DF020784,PR020934,MC027,4,2025-11-10,7,Size Variance
DF020785,PR020935,MC034,5,2025-11-10,3,Fabric Tear
DF020786,PR020936,MC030,5,2025-11-10,2,Colour Mismatch
DF020787,PR020937,MC032,5,2025-11-10,3,Colour Mismatch
DF020788,PR020938,MC033,5,2025-11-10,2,Colour Mismatch
DF020789,PR020939,MC036,6,2025-11-10,4,Fabric Tear
DF020790,PR020940,MC039,6,2025-11-10,6,Fabric Tear
DF020791,PR020941,MC037,6,2025-11-10,3,Stain/Spot
DF020792,PR020942,MC004,1,2025-11-11,6,Stain/Spot
DF020793,PR020943,MC002,1,2025-11-11,6,Colour Mismatch
DF020794,PR020944,MC006,1,2025-11-11,6,Stain/Spot
DF020795,PR020945,MC003,1,2025-11-11,5,Colour Mismatch
DF020796,PR020946,MC001,1,2025-11-11,2,Stitching Error
DF020797,PR020947,MC005,1,2025-11-11,6,Colour Mismatch
DF020798,PR020948,MC007,1,2025-11-11,6,Stain/Spot
DF020799,PR020949,MC017,2,2025-11-11,3,Fabric Tear
DF020800,PR020950,MC009,2,2025-11-11,4,Colour Mismatch
DF020801,PR020951,MC012,2,2025-11-11,7,Stitching Error
DF020802,PR020952,MC016,2,2025-11-11,3,Size Variance
DF020803,PR020953,MC014,2,2025-11-11,3,Weaving Fault
DF020804,PR020954,MC018,2,2025-11-11,7,Weaving Fault
DF020805,PR020955,MC011,2,2025-11-11,11,Stain/Spot
DF020806,PR020956,MC013,2,2025-11-11,5,Stain/Spot
DF020807,PR020957,MC021,3,2025-11-11,29,Stitching Error
DF020808,PR020958,MC022,3,2025-11-11,12,Fabric Tear
DF020809,PR020959,MC019,3,2025-11-11,11,Size Variance
DF020810,PR020960,MC023,3,2025-11-11,10,Stitching Error
DF020811,PR020961,MC024,3,2025-11-11,10,Stain/Spot
DF020812,PR020962,MC027,4,2025-11-11,15,Stitching Error
DF020813,PR020963,MC026,4,2025-11-11,7,Stitching Error
DF020814,PR020964,MC025,4,2025-11-11,5,Colour Mismatch
DF020815,PR020965,MC029,4,2025-11-11,6,Fabric Tear
DF020816,PR020966,MC035,5,2025-11-11,2,Size Variance
DF020817,PR020967,MC033,5,2025-11-11,2,Size Variance
DF020818,PR020968,MC034,5,2025-11-11,1,Colour Mismatch
DF020819,PR020969,MC031,5,2025-11-11,3,Stitching Error
DF020820,PR020970,MC036,6,2025-11-11,3,Stain/Spot
DF020821,PR020971,MC037,6,2025-11-11,5,Stain/Spot
DF020822,PR020972,MC039,6,2025-11-11,12,Stitching Error
DF020823,PR020973,MC003,1,2025-11-12,4,Stain/Spot
DF020824,PR020974,MC005,1,2025-11-12,4,Stitching Error
DF020825,PR020975,MC006,1,2025-11-12,3,Fabric Tear
DF020826,PR020976,MC008,1,2025-11-12,12,Colour Mismatch
DF020827,PR020977,MC001,1,2025-11-12,4,Fabric Tear
DF020828,PR020978,MC007,1,2025-11-12,3,Stain/Spot
DF020829,PR020979,MC013,2,2025-11-12,7,Size Variance
DF020830,PR020980,MC009,2,2025-11-12,6,Size Variance
DF020831,PR020981,MC014,2,2025-11-12,8,Fabric Tear
DF020832,PR020982,MC015,2,2025-11-12,6,Colour Mismatch
DF020833,PR020983,MC016,2,2025-11-12,6,Weaving Fault
DF020834,PR020984,MC018,2,2025-11-12,7,Fabric Tear
DF020835,PR020985,MC010,2,2025-11-12,5,Stain/Spot
DF020836,PR020986,MC012,2,2025-11-12,1,Fabric Tear
DF020837,PR020987,MC017,2,2025-11-12,4,Size Variance
DF020838,PR020988,MC020,3,2025-11-12,3,Weaving Fault
DF020839,PR020989,MC024,3,2025-11-12,13,Size Variance
DF020840,PR020990,MC021,3,2025-11-12,17,Size Variance
DF020841,PR020991,MC022,3,2025-11-12,9,Size Variance
DF020842,PR020992,MC019,3,2025-11-12,13,Colour Mismatch
DF020843,PR020993,MC029,4,2025-11-12,5,Size Variance
DF020844,PR020994,MC028,4,2025-11-12,6,Stitching Error
DF020845,PR020995,MC026,4,2025-11-12,4,Fabric Tear
DF020846,PR020996,MC027,4,2025-11-12,4,Size Variance
DF020847,PR020997,MC034,5,2025-11-12,3,Colour Mismatch
DF020848,PR020998,MC033,5,2025-11-12,2,Colour Mismatch
DF020849,PR020999,MC035,5,2025-11-12,1,Fabric Tear
DF020850,PR021000,MC030,5,2025-11-12,3,Stain/Spot
DF020851,PR021001,MC037,6,2025-11-12,4,Stain/Spot
DF020852,PR021002,MC036,6,2025-11-12,6,Size Variance
DF020853,PR021003,MC038,6,2025-11-12,4,Fabric Tear
DF020854,PR021004,MC005,1,2025-11-13,1,Colour Mismatch
DF020855,PR021005,MC004,1,2025-11-13,6,Fabric Tear
DF020856,PR021006,MC002,1,2025-11-13,4,Colour Mismatch
DF020857,PR021007,MC007,1,2025-11-13,8,Stitching Error
DF020858,PR021008,MC003,1,2025-11-13,3,Fabric Tear
DF020859,PR021009,MC008,1,2025-11-13,14,Weaving Fault
DF020860,PR021010,MC001,1,2025-11-13,6,Weaving Fault
DF020861,PR021011,MC013,2,2025-11-13,4,Weaving Fault
DF020862,PR021012,MC017,2,2025-11-13,4,Stain/Spot
DF020863,PR021013,MC009,2,2025-11-13,4,Fabric Tear
DF020864,PR021014,MC016,2,2025-11-13,6,Size Variance
DF020865,PR021015,MC010,2,2025-11-13,4,Fabric Tear
DF020866,PR021016,MC011,2,2025-11-13,15,Weaving Fault
DF020867,PR021017,MC015,2,2025-11-13,4,Stitching Error
DF020868,PR021018,MC012,2,2025-11-13,4,Colour Mismatch
DF020869,PR021019,MC018,2,2025-11-13,6,Fabric Tear
DF020870,PR021020,MC023,3,2025-11-13,13,Size Variance
DF020871,PR021021,MC021,3,2025-11-13,28,Colour Mismatch
DF020872,PR021022,MC019,3,2025-11-13,7,Size Variance
DF020873,PR021023,MC022,3,2025-11-13,11,Colour Mismatch
DF020874,PR021024,MC028,4,2025-11-13,4,Size Variance
DF020875,PR021025,MC025,4,2025-11-13,6,Size Variance
DF020876,PR021026,MC029,4,2025-11-13,4,Size Variance
DF020877,PR021027,MC026,4,2025-11-13,9,Stitching Error
DF020878,PR021028,MC031,5,2025-11-13,2,Colour Mismatch
DF020879,PR021029,MC030,5,2025-11-13,1,Stain/Spot
DF020880,PR021030,MC033,5,2025-11-13,3,Size Variance
DF020881,PR021031,MC034,5,2025-11-13,2,Fabric Tear
DF020882,PR021032,MC035,5,2025-11-13,4,Size Variance
DF020883,PR021033,MC037,6,2025-11-13,5,Fabric Tear
DF020884,PR021034,MC038,6,2025-11-13,4,Colour Mismatch
DF020885,PR021035,MC036,6,2025-11-13,3,Fabric Tear
DF020886,PR021036,MC007,1,2025-11-14,7,Fabric Tear
DF020887,PR021037,MC002,1,2025-11-14,5,Size Variance
DF020888,PR021038,MC003,1,2025-11-14,2,Weaving Fault
DF020889,PR021039,MC004,1,2025-11-14,5,Weaving Fault
DF020890,PR021040,MC005,1,2025-11-14,3,Colour Mismatch
DF020891,PR021041,MC006,1,2025-11-14,4,Colour Mismatch
DF020892,PR021042,MC001,1,2025-11-14,5,Stitching Error
DF020893,PR021043,MC010,2,2025-11-14,5,Stitching Error
DF020894,PR021044,MC011,2,2025-11-14,8,Fabric Tear
DF020895,PR021045,MC018,2,2025-11-14,3,Colour Mismatch
DF020896,PR021046,MC017,2,2025-11-14,3,Weaving Fault
DF020897,PR021047,MC013,2,2025-11-14,6,Fabric Tear
DF020898,PR021048,MC009,2,2025-11-14,3,Weaving Fault
DF020899,PR021049,MC016,2,2025-11-14,3,Colour Mismatch
DF020900,PR021050,MC024,3,2025-11-14,9,Colour Mismatch
DF020901,PR021051,MC021,3,2025-11-14,20,Fabric Tear
DF020902,PR021052,MC019,3,2025-11-14,7,Stain/Spot
DF020903,PR021053,MC020,3,2025-11-14,10,Fabric Tear
DF020904,PR021054,MC025,4,2025-11-14,4,Stitching Error
DF020905,PR021055,MC029,4,2025-11-14,3,Colour Mismatch
DF020906,PR021056,MC028,4,2025-11-14,4,Weaving Fault
DF020907,PR021057,MC032,5,2025-11-14,3,Stain/Spot
DF020908,PR021058,MC031,5,2025-11-14,3,Fabric Tear
DF020909,PR021059,MC035,5,2025-11-14,1,Fabric Tear
DF020910,PR021060,MC030,5,2025-11-14,2,Size Variance
DF020911,PR021061,MC034,5,2025-11-14,3,Stitching Error
DF020912,PR021062,MC038,6,2025-11-14,4,Stitching Error
DF020913,PR021063,MC039,6,2025-11-14,9,Size Variance
DF020914,PR021064,MC037,6,2025-11-14,2,Fabric Tear
DF020915,PR021065,MC006,1,2025-11-15,4,Colour Mismatch
DF020916,PR021066,MC001,1,2025-11-15,7,Colour Mismatch
DF020917,PR021067,MC005,1,2025-11-15,7,Size Variance
DF020918,PR021068,MC003,1,2025-11-15,2,Stain/Spot
DF020919,PR021069,MC004,1,2025-11-15,2,Weaving Fault
DF020920,PR021070,MC002,1,2025-11-15,7,Fabric Tear
DF020921,PR021071,MC017,2,2025-11-15,3,Weaving Fault
DF020922,PR021072,MC013,2,2025-11-15,4,Stain/Spot
DF020923,PR021073,MC010,2,2025-11-15,3,Size Variance
DF020924,PR021074,MC009,2,2025-11-15,4,Stain/Spot
DF020925,PR021075,MC015,2,2025-11-15,2,Stain/Spot
DF020926,PR021076,MC014,2,2025-11-15,4,Size Variance
DF020927,PR021077,MC012,2,2025-11-15,6,Stitching Error
DF020928,PR021078,MC018,2,2025-11-15,5,Stain/Spot
DF020929,PR021079,MC016,2,2025-11-15,2,Fabric Tear
DF020930,PR021080,MC021,3,2025-11-15,24,Colour Mismatch
DF020931,PR021081,MC019,3,2025-11-15,6,Weaving Fault
DF020932,PR021082,MC022,3,2025-11-15,13,Fabric Tear
DF020933,PR021083,MC023,3,2025-11-15,6,Colour Mismatch
DF020934,PR021084,MC025,4,2025-11-15,3,Fabric Tear
DF020935,PR021085,MC028,4,2025-11-15,1,Size Variance
DF020936,PR021086,MC027,4,2025-11-15,18,Weaving Fault
DF020937,PR021087,MC026,4,2025-11-15,5,Weaving Fault
DF020938,PR021088,MC035,5,2025-11-15,3,Fabric Tear
DF020939,PR021089,MC033,5,2025-11-15,2,Size Variance
DF020940,PR021090,MC030,5,2025-11-15,2,Fabric Tear
DF020941,PR021091,MC032,5,2025-11-15,8,Stain/Spot
DF020942,PR021092,MC031,5,2025-11-15,3,Weaving Fault
DF020943,PR021093,MC039,6,2025-11-15,12,Size Variance
DF020944,PR021094,MC038,6,2025-11-15,4,Stain/Spot
DF020945,PR021095,MC037,6,2025-11-15,2,Stitching Error
DF020946,PR021096,MC003,1,2025-11-16,1,Size Variance
DF020947,PR021097,MC001,1,2025-11-16,2,Stain/Spot
DF020948,PR021098,MC004,1,2025-11-16,1,Stitching Error
DF020949,PR021099,MC007,1,2025-11-16,1,Weaving Fault
DF020950,PR021100,MC005,1,2025-11-16,2,Colour Mismatch
DF020951,PR021101,MC006,1,2025-11-16,2,Size Variance
DF020952,PR021102,MC008,1,2025-11-16,3,Weaving Fault
DF020953,PR021103,MC010,2,2025-11-16,2,Weaving Fault
DF020954,PR021104,MC014,2,2025-11-16,2,Stain/Spot
DF020955,PR021105,MC016,2,2025-11-16,2,Fabric Tear
DF020956,PR021106,MC017,2,2025-11-16,2,Colour Mismatch
DF020957,PR021107,MC012,2,2025-11-16,2,Fabric Tear
DF020958,PR021108,MC009,2,2025-11-16,1,Stain/Spot
DF020959,PR021109,MC015,2,2025-11-16,1,Colour Mismatch
DF020960,PR021110,MC011,2,2025-11-16,2,Stitching Error
DF020961,PR021111,MC019,3,2025-11-16,6,Fabric Tear
DF020962,PR021112,MC024,3,2025-11-16,3,Weaving Fault
DF020963,PR021113,MC020,3,2025-11-16,4,Stitching Error
DF020964,PR021114,MC023,3,2025-11-16,4,Stitching Error
DF020965,PR021115,MC021,3,2025-11-16,11,Colour Mismatch
DF020966,PR021116,MC029,4,2025-11-16,2,Colour Mismatch
DF020967,PR021117,MC028,4,2025-11-16,1,Size Variance
DF020968,PR021118,MC027,4,2025-11-16,4,Size Variance
DF020969,PR021119,MC025,4,2025-11-16,2,Fabric Tear
DF020970,PR021120,MC034,5,2025-11-16,1,Weaving Fault
DF020971,PR021121,MC033,5,2025-11-16,1,Stitching Error
DF020972,PR021122,MC035,5,2025-11-16,1,Weaving Fault
DF020973,PR021123,MC032,5,2025-11-16,1,Fabric Tear
DF020974,PR021124,MC030,5,2025-11-16,1,Colour Mismatch
DF020975,PR021125,MC039,6,2025-11-16,1,Size Variance
DF020976,PR021126,MC037,6,2025-11-16,1,Stitching Error
DF020977,PR021127,MC036,6,2025-11-16,1,Stitching Error
DF020978,PR021128,MC001,1,2025-11-17,2,Stitching Error
DF020979,PR021129,MC005,1,2025-11-17,3,Stain/Spot
DF020980,PR021130,MC003,1,2025-11-17,5,Size Variance
DF020981,PR021131,MC004,1,2025-11-17,8,Stitching Error
DF020982,PR021132,MC006,1,2025-11-17,5,Fabric Tear
DF020983,PR021133,MC007,1,2025-11-17,5,Colour Mismatch
DF020984,PR021134,MC011,2,2025-11-17,9,Colour Mismatch
DF020985,PR021135,MC013,2,2025-11-17,6,Weaving Fault
DF020986,PR021136,MC017,2,2025-11-17,4,Weaving Fault
DF020987,PR021137,MC010,2,2025-11-17,3,Stain/Spot
DF020988,PR021138,MC009,2,2025-11-17,2,Fabric Tear
DF020989,PR021139,MC018,2,2025-11-17,6,Size Variance
DF020990,PR021140,MC012,2,2025-11-17,4,Size Variance
DF020991,PR021141,MC015,2,2025-11-17,4,Stain/Spot
DF020992,PR021142,MC016,2,2025-11-17,6,Fabric Tear
DF020993,PR021143,MC023,3,2025-11-17,12,Stain/Spot
DF020994,PR021144,MC020,3,2025-11-17,13,Stain/Spot
DF020995,PR021145,MC019,3,2025-11-17,4,Weaving Fault
DF020996,PR021146,MC021,3,2025-11-17,25,Size Variance
DF020997,PR021147,MC029,4,2025-11-17,4,Stain/Spot
DF020998,PR021148,MC027,4,2025-11-17,17,Colour Mismatch
DF020999,PR021149,MC028,4,2025-11-17,5,Fabric Tear
DF021000,PR021150,MC025,4,2025-11-17,3,Fabric Tear
DF021001,PR021151,MC033,5,2025-11-17,3,Stain/Spot
DF021002,PR021152,MC035,5,2025-11-17,3,Size Variance
DF021003,PR021153,MC034,5,2025-11-17,2,Stain/Spot
DF021004,PR021154,MC032,5,2025-11-17,2,Stitching Error
DF021005,PR021155,MC030,5,2025-11-17,3,Fabric Tear
DF021006,PR021156,MC036,6,2025-11-17,3,Fabric Tear
DF021007,PR021157,MC039,6,2025-11-17,10,Stitching Error
DF021008,PR021158,MC037,6,2025-11-17,3,Colour Mismatch
DF021009,PR021159,MC005,1,2025-11-18,4,Colour Mismatch
DF021010,PR021160,MC003,1,2025-11-18,5,Weaving Fault
DF021011,PR021161,MC007,1,2025-11-18,7,Weaving Fault
DF021012,PR021162,MC006,1,2025-11-18,9,Stitching Error
DF021013,PR021163,MC002,1,2025-11-18,7,Weaving Fault
DF021014,PR021164,MC004,1,2025-11-18,6,Size Variance
DF021015,PR021165,MC001,1,2025-11-18,5,Stitching Error
DF021016,PR021166,MC017,2,2025-11-18,6,Stitching Error
DF021017,PR021167,MC013,2,2025-11-18,4,Weaving Fault
DF021018,PR021168,MC011,2,2025-11-18,10,Size Variance
DF021019,PR021169,MC014,2,2025-11-18,5,Fabric Tear
DF021020,PR021170,MC018,2,2025-11-18,5,Weaving Fault
DF021021,PR021171,MC009,2,2025-11-18,3,Colour Mismatch
DF021022,PR021172,MC012,2,2025-11-18,5,Fabric Tear
DF021023,PR021173,MC016,2,2025-11-18,6,Weaving Fault
DF021024,PR021174,MC024,3,2025-11-18,12,Stitching Error
DF021025,PR021175,MC023,3,2025-11-18,10,Colour Mismatch
DF021026,PR021176,MC019,3,2025-11-18,6,Stitching Error
DF021027,PR021177,MC021,3,2025-11-18,28,Colour Mismatch
DF021028,PR021178,MC022,3,2025-11-18,12,Stitching Error
DF021029,PR021179,MC025,4,2025-11-18,6,Colour Mismatch
DF021030,PR021180,MC026,4,2025-11-18,4,Size Variance
DF021031,PR021181,MC028,4,2025-11-18,5,Stain/Spot
DF021032,PR021182,MC029,4,2025-11-18,4,Stitching Error
DF021033,PR021183,MC034,5,2025-11-18,2,Size Variance
DF021034,PR021184,MC033,5,2025-11-18,1,Weaving Fault
DF021035,PR021185,MC035,5,2025-11-18,4,Size Variance
DF021036,PR021186,MC032,5,2025-11-18,8,Colour Mismatch
DF021037,PR021187,MC037,6,2025-11-18,4,Fabric Tear
DF021038,PR021188,MC038,6,2025-11-18,3,Colour Mismatch
DF021039,PR021189,MC039,6,2025-11-18,9,Size Variance
DF021040,PR021190,MC001,1,2025-11-19,6,Weaving Fault
DF021041,PR021191,MC002,1,2025-11-19,4,Size Variance
DF021042,PR021192,MC006,1,2025-11-19,4,Fabric Tear
DF021043,PR021193,MC008,1,2025-11-19,12,Size Variance
DF021044,PR021194,MC003,1,2025-11-19,5,Stitching Error
DF021045,PR021195,MC005,1,2025-11-19,2,Stitching Error
DF021046,PR021196,MC007,1,2025-11-19,2,Stitching Error
DF021047,PR021197,MC016,2,2025-11-19,3,Colour Mismatch
DF021048,PR021198,MC011,2,2025-11-19,16,Size Variance
DF021049,PR021199,MC015,2,2025-11-19,3,Size Variance
DF021050,PR021200,MC010,2,2025-11-19,3,Size Variance
DF021051,PR021201,MC009,2,2025-11-19,6,Size Variance
DF021052,PR021202,MC018,2,2025-11-19,4,Colour Mismatch
DF021053,PR021203,MC013,2,2025-11-19,6,Fabric Tear
DF021054,PR021204,MC014,2,2025-11-19,6,Fabric Tear
DF021055,PR021205,MC021,3,2025-11-19,26,Fabric Tear
DF021056,PR021206,MC019,3,2025-11-19,2,Stain/Spot
DF021057,PR021207,MC024,3,2025-11-19,13,Weaving Fault
DF021058,PR021208,MC023,3,2025-11-19,9,Size Variance
DF021059,PR021209,MC022,3,2025-11-19,5,Size Variance
DF021060,PR021210,MC028,4,2025-11-19,5,Weaving Fault
DF021061,PR021211,MC026,4,2025-11-19,4,Weaving Fault
DF021062,PR021212,MC025,4,2025-11-19,5,Fabric Tear
DF021063,PR021213,MC029,4,2025-11-19,4,Stain/Spot
DF021064,PR021214,MC031,5,2025-11-19,4,Fabric Tear
DF021065,PR021215,MC030,5,2025-11-19,3,Colour Mismatch
DF021066,PR021216,MC035,5,2025-11-19,2,Weaving Fault
DF021067,PR021217,MC032,5,2025-11-19,8,Weaving Fault
DF021068,PR021218,MC036,6,2025-11-19,4,Stitching Error
DF021069,PR021219,MC037,6,2025-11-19,4,Size Variance
DF021070,PR021220,MC039,6,2025-11-19,8,Size Variance
DF021071,PR021221,MC007,1,2025-11-20,5,Fabric Tear
DF021072,PR021222,MC004,1,2025-11-20,4,Colour Mismatch
DF021073,PR021223,MC003,1,2025-11-20,7,Colour Mismatch
DF021074,PR021224,MC006,1,2025-11-20,4,Colour Mismatch
DF021075,PR021225,MC002,1,2025-11-20,7,Stain/Spot
DF021076,PR021226,MC005,1,2025-11-20,5,Colour Mismatch
DF021077,PR021227,MC012,2,2025-11-20,3,Fabric Tear
DF021078,PR021228,MC014,2,2025-11-20,4,Weaving Fault
DF021079,PR021229,MC016,2,2025-11-20,8,Stain/Spot
